date,CR Land(1109.HK),COLI(0688.HK),Longfor Group(0960.HK),China Vanke(2202.HK),China Jinmao(0817.HK),Greentown China(3900.HK),Yuexiu Property(0123.HK),Sunac China(1918.HK),Hopson Development(0754.HK),Country Garden(2007.HK),Logan Group(3380.HK),Poly Property(0119.HK),Agile Group(3383.HK),Powerlong(1238.HK),R&F Properties(2777.HK),CIFI Holdings(0884.HK),Shimao Group(0813.HK),Sino-Ocean Group(3377.HK),Kaisa Group(1638.HK),KWG Group(1813.HK)
2026-05-21 00:00:00+08:00,34.054908752441406,15.291211128234863,8.210000038146973,2.700000047683716,1.7000000476837158,9.430000305175781,4.329999923706055,0.9599999785423279,2.640000104904175,0.23000000417232513,1.2799999713897705,2.146059989929199,0.22499999403953552,0.23999999463558197,0.38499999046325684,0.06300000101327896,0.11900000274181366,0.06700000166893005,0.0729999989271164,0.1379999965429306
2026-05-22 00:00:00+08:00,33.86086654663086,15.35002326965332,8.119999885559082,2.680000066757202,1.6699999570846558,9.34000015258789,4.349999904632568,0.9700000286102295,2.640000104904175,0.23399999737739563,1.2999999523162842,2.1362156867980957,0.21699999272823334,0.23899999260902405,0.3799999952316284,0.06300000101327896,0.11900000274181366,0.0689999982714653,0.07000000029802322,0.13899999856948853
2026-05-26 00:00:00+08:00,34.229549407958984,15.124576568603516,8.050000190734863,2.619999885559082,1.75,9.199999809265137,4.349999904632568,0.949999988079071,2.640000104904175,0.23399999737739563,1.2999999523162842,2.106682777404785,0.210999995470047,0.2329999953508377,0.3799999952316284,0.061000000685453415,0.11500000208616257,0.06700000166893005,0.06800000369548798,0.13500000536441803
2026-05-27 00:00:00+08:00,33.802650451660156,14.957941055297852,7.869999885559082,2.549999952316284,1.6799999475479126,9.029999732971191,4.199999809265137,0.8899999856948853,2.640000104904175,0.2160000056028366,1.2799999713897705,2.126371383666992,0.20600000023841858,0.22200000286102295,0.3700000047683716,0.057999998331069946,0.10999999940395355,0.06300000101327896,0.06700000166893005,0.13300000131130219
2026-05-28 00:00:00+08:00,33.453369140625,14.840316772460938,7.480000019073486,2.5399999618530273,1.6799999475479126,8.760000228881836,4.179999828338623,0.8899999856948853,2.640000104904175,0.20900000631809235,1.2799999713897705,2.067305326461792,0.19699999690055847,0.2199999988079071,0.36000001430511475,0.057999998331069946,0.10599999874830246,0.061000000685453415,0.06599999964237213,0.13099999725818634
2026-05-29 00:00:00+08:00,34.26836013793945,15.31081485748291,7.849999904632568,2.7100000381469727,1.7400000095367432,8.869999885559082,4.369999885559082,0.949999988079071,2.640000104904175,0.24300000071525574,1.3200000524520874,2.047616720199585,0.19599999487400055,0.22599999606609344,0.35499998927116394,0.061000000685453415,0.10300000011920929,0.06499999761581421,0.06800000369548798,0.13600000739097595
2026-06-01 00:00:00+08:00,35.33560562133789,15.722502708435059,8.020000457763672,2.7799999713897705,1.75,9.09000015258789,4.590000152587891,0.9700000286102295,2.640000104904175,0.23600000143051147,1.409999966621399,2.106682777404785,0.20000000298023224,0.2240000069141388,0.36000001430511475,0.06499999761581421,0.1080000028014183,0.06800000369548798,0.07100000232458115,0.14499999582767487
2026-06-02 00:00:00+08:00,35.08334732055664,15.9283447265625,8.0,2.7799999713897705,1.7400000095367432,8.869999885559082,4.559999942779541,0.9300000071525574,2.640000104904175,0.22699999809265137,1.440000057220459,2.0771496295928955,0.19900000095367432,0.2329999953508377,0.35499998927116394,0.06499999761581421,0.10899999737739563,0.06700000166893005,0.0689999982714653,0.1509999930858612
2026-06-03 00:00:00+08:00,34.90870666503906,15.879335403442383,7.949999809265137,2.700000047683716,1.7100000381469727,8.9399995803833,4.550000190734863,0.8999999761581421,2.640000104904175,0.21899999678134918,1.440000057220459,2.0574610233306885,0.19900000095367432,0.23499999940395355,0.3499999940395355,0.06300000101327896,0.10400000214576721,0.06300000101327896,0.06800000369548798,0.14499999582767487
2026-06-04 00:00:00+08:00,34.90870666503906,15.742105484008789,7.690000057220459,2.640000104904175,1.649999976158142,8.779999732971191,4.460000038146973,0.8999999761581421,2.640000104904175,0.2150000035762787,1.4500000476837158,2.027928113937378,0.20000000298023224,0.23499999940395355,0.3499999940395355,0.06400000303983688,0.10100000351667404,0.06300000101327896,0.06499999761581421,0.13199999928474426
